IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Code;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
5036896;BARIMA;;;;;;8,82;8,870;8,820;1939-05;0;8RAE;;United Kingdom;198;1939-05;0;0;  Unknown;9991001;;2,642;175;Davey, Paxman & Co. Ltd. - Colchester;6;Paxman;;255;4;Oil;2;;Guyana;4,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Guyana Govt;0042444;284;;0,000;2011-06-16;;40,260;;Guyana Govt;0042444;1937-05;Oil Engine(s), Geared Drive;0;Guyana Govt Harbours;0550800;0;;;0;10,00;General Cargo/Passenger Ship;;Ferguson Bros Port Glasgow Ltd;GBI036121;Guyana Govt Harbours;0550800;In Service/Commission;  Unknown;9991001;0;1939
5054343;BRUVIK;;;;;;7,37;7,400;7,370;1949-00;0;LHIZ;;Norway;18;1949-00;3,8;0;Vestland Marine Sp z oo;5007032;;3,000;250;Atlas-Diesel AB - Sweden;7;Polar;M47I;420;2;Oil;1;;Norway;15,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;291;;0,000;2018-07-04;;45,060;257209600;Indre Nordhordland Dampbaatlag;1588458;1946-01;Oil Engine(s), Direct Drive;0;Cruise Service AS;6043846;0;;;0;0,00;General Cargo/Passenger Ship;;Glommens Mekaniske Verksted;NOR031018;Indre Nordhordland Dampbaatlag;1588458;In Service/Commission;Vestland Marine Sp z oo;5007032;0;1949
5056640;CABIMAS;;;;;;10,34;10,390;10,340;1946-00;0;;;United States Of America;100;1946-00;0;0;  Unknown;9991001;;0,000;330;Atlas Imperial Diesel Engine Co - USA;6;Imperial;;405;4;Oil;2;;Venezuela;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;330;;0,000;2016-02-29;;43,380;;La Translacuste;0368351;1944-00;Oil Engine(s), Direct Drive;0;La Translacuste;0368351;0;;;0;0,00;General Cargo/Passenger Ship;;Levingston Orange;USA100010;La Translacuste;0368351;In Service/Commission;  Unknown;9991001;0;1946
5060122;CANJE PHEASANT;;;;;;8,84;9,200;8,840;1956-11;0;8RAH;;British Guiana;124;1956-11;3,05;0;  Unknown;9991001;;2,363;222;Blackstone & Co. Ltd. - Stamford;5;Blackstone;ESL5M;292;4;Oil;2;;Guyana;10,00;0,00;0,00;1,50;Yes, But Type Not Known;Not Applicable;0;Guyana Govt;0042444;298;1955-09;18,200;2012-01-17;1956-08;41,410;;Guyana Govt;0042444;1954-11;Oil Engine(s), Geared Drive;0;Guyana Govt;0042444;0;;;0;9,00;General Cargo/Passenger Ship;;Sprostons;BGU001014;Guyana Govt;0042444;In Service/Commission;  Unknown;9991001;0;1956
5074628;CIUDAD DE PARANA;;;;;;17,73;17,780;17,730;1962-00;0;LPSR;;Argentina;720;1962-00;3,61;0;  Unknown;9991001;;2,509;368;Crossley Bros. Ltd. - Manchester;8;Crossley;CRL8;483;2;Oil;3;;Argentina;223,50;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;1856;;0,000;2016-04-05;;105,160;;Linea Magica SA;1812974;1960-00;Oil Engine(s), Direct Drive;0;Linea Magica SA;1812974;0;;;0;14,00;General Cargo/Passenger Ship;;AFNE;ARG004010;Linea Magica SA;1812974;In Service/Commission;  Unknown;9991001;0;1962
5087493;DEDELE;;;;;;5,80;5,820;5,800;1961-05;0;;;Hong Kong, China;45;1961-05;2,75;0;  Unknown;9991001;;2,064;140;L. Gardner & Sons Ltd. - Manchester;4;Gardner;4L3B;197;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;108;;0,000;2016-02-29;;22,360;;Rptd Sold Undisclosed Interest;9991942;1959-05;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;General Cargo/Passenger Ship;;Taikoo Dockyard & Engineering;HKG004054;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1961
5097345;EDRA;;;;;;8,40;8,440;8,400;1962-00;0;IMHO;;Italy;127;1962-09;3,66;0;  Unknown;9991001;;2,772;300;SA Fiat SGM - Torino;6;Fiat;B300.6SS;450;4;Oil;2;500;Italy;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;498;1961-09;0,000;2012-08-01;;64,010;247071300;Vision Tour;1953632;1960-00;Oil Engine(s), Geared Drive;0;Vision Tour;1953632;0;;;0;17,00;General Cargo/Passenger Ship;;Felszegi;ITL006015;Vision Tour;1953632;In Service/Commission;  Unknown;9991001;0;1962
5099812;EKET;;;;;;9,15;9,170;9,150;1950-02;0;;;United Kingdom;123;1950-02;2,98;0;  Unknown;9991001;;1,455;290;H. Widdop & Co. Ltd. - Keighley;6;Widdop;;345;2;Oil;2;;Nigeria;10,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Nigeria Govt;0042930;394;;0,000;2011-06-16;;54,560;;Nigeria Govt;0042930;1947-07;Oil Engine(s), Direct Drive;0;Nigeria Govt;0042930;0;;;0;11,50;General Cargo/Passenger Ship;;White Cowes;GBI092031;Nigeria Govt;0042930;In Service/Commission;  Unknown;9991001;0;1950
5109227;GEM STAR;;;;;;8,49;8,510;8,490;1962-00;0;;;Norway;110;1962-02;3,38;0;  Unknown;9991001;;2,756;280;Wichmann Motorfabrikk AS - Norway;5;Wichmann;5ACA;420;2;Oil;1;;St Vincent & The Grenadines;21,50;0,00;0,00;2,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;265;1961-03;0,000;2017-11-01;1961-09;42,420;;King/Lewis;1227444;1960-12;Oil Engine(s), Direct Drive;0;King/Lewis;1227444;0;;;0;10,50;General Cargo/Passenger Ship;;Skaalurens Skipsbyggeri AS;NOR077020;King/Lewis;1227444;In Service/Commission;  Unknown;9991001;0;1962
5117432;NORTHWIND;;;;;;7,90;7,950;7,900;1954-00;0;LLQJ;;Norway;154;1954-00;5,08;0;  Unknown;9991001;;3,353;290;Alpha Diesel A/S - Denmark;5;Alpha;495R;490;2;Oil;1;;Norway;16,50;0,00;0,00;2,00;Distillate Fuel;Not Applicable;0;Northwind Shipping AS;5660424;370;;0,000;2018-04-03;;41,000;257066600;Northwind Shipping AS;5660424;1952-00;Oil Engine(s), Direct Drive;0;Northwind Shipping AS;5660424;0;;;0;0,00;General Cargo/Passenger Ship;;Trosvik Verksted AS;NOR083155;Northwind Shipping AS;5660424;In Service/Commission;  Unknown;9991001;0;1954
5135159;GRANVIN;;;;;;5,64;5,670;5,640;1931-00;0;LGDC;;Norway;57;1931-00;3,05;0;  Unknown;9991001;;2,972;280;AS Bergens Mek Verksteder - Norway;3;Wichmann;3ACA;420;2;Oil;1;;Norway;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Veteranskipslaget Fjordabaten;1268191;115;;0,000;2016-02-29;;27,410;257264700;Veteranskipslaget Fjordabaten;1268191;1929-00;Oil Engine(s), Direct Drive;0;Veteranskipslaget Fjordabaten;1268191;0;;;0;0,00;General Cargo/Passenger Ship;;Mjellem & Karlsen AS;NOR069012;Veteranskipslaget Fjordabaten;1268191;In Service/Commission;  Unknown;9991001;0;1931
5137547;VIRGEN DE MONSERRATE;;;;;;8,59;8,640;8,590;1954-00;0;HC4520;;Norway;128;1954-00;3,23;0;  Unknown;9991001;;3,801;320;Kloeckner-Humboldt-Deutz AG - West Germany;8;Deutz;RBV8M545;450;4;Oil;1;;Ecuador;39,00;0,00;0,00;2,50;Distillate Fuel;Not Applicable;0;  Unknown;9991001;423;;30,000;2016-06-09;;46,330;;Arvitres;1730494;1952-00;Oil Engine(s), Direct Drive;0;Arvitres;1730494;0;;;0;10,00;General Cargo/Passenger Ship;;Mjellem & Karlsen AS;NOR069012;Arvitres;1730494;In Service/Commission;  Unknown;9991001;0;1954
5146809;GAMLE HELGELAND;;;;;;7,17;7,190;7,170;1954-00;0;LGPW;;Norway;111;1954-00;3,81;0;  Unknown;9991001;;0,000;285;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;8;MAN;;420;4;Oil;1;;Norway;25,50;0,00;0,00;1,50;Distillate Fuel;Not Applicable;0;Helgelandscruise AS;5170621;268;;0,000;2018-04-03;;38,820;258249000;Helgelandscruise AS;5170621;1952-00;Oil Engine(s), Direct Drive;0;Helgelandscruise AS;5170621;0;;;0;12,00;General Cargo/Passenger Ship;;Stord Verft AS;NOR422077;Helgelandscruise AS;5170621;In Service/Commission;  Unknown;9991001;0;1954
5148821;HERLAUG;;;;;;6,33;6,350;6,330;1955-03;0;;;Norway;91;1955-09;3,76;0;  Unknown;9991001;;3,048;220;AS Bergens Mek Verksteder - Norway;8;Normo;;320;4;Oil;1;;Guinea-Bissau;6,00;0,00;0,00;1,50;Distillate Fuel;Not Applicable;0;Guinea-Bissau Govt;0213898;219;1954-12;0,000;2018-04-03;;32,310;;Guinea-Bissau Govt;0213898;1954-09;Oil Engine(s), Direct Drive;0;Guinea-Bissau Govt;0213898;0;;;0;0,00;General Cargo/Passenger Ship;;Trondhjems Mekaniske Verksted;NOR424063;Guinea-Bissau Govt;0213898;In Service/Commission;  Unknown;9991001;0;1955
5158709;ILE DE GROIX;;;;;;7,66;7,680;7,660;1960-00;0;;;France;40;1960-00;3,36;0;  Unknown;9991001;;0,000;150;Societe Surgerienne de Construction Mecaniques - France;12;Poyaud;A12150SCRM;180;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;182;;0,000;2011-06-16;;28,940;;Rptd Sold Undisclosed Interest;9991942;1958-00;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;12,00;General Cargo/Passenger Ship;;Perriere Chantiers & Ateliers;FRA048023;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1960
5164784;ILE DE SERK;;;;;;6,33;6,380;6,330;1941-00;0;;;United Kingdom;254;1941-00;0;0;  Unknown;9991001;;3,506;267;Crossley Bros. Ltd. - Manchester;5;Crossley;HRN5;343;2;Oil;1;;Anguilla;15,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;195;;0,000;2011-06-16;;30,000;;Reeferships Ltd;1099790;1939-00;Oil Engine(s), Direct Drive;0;Reeferships Ltd;1099790;0;;;0;10,00;General Cargo/Passenger Ship;;Rowhedge Ironworks;GBI076018;Reeferships Ltd;1099790;In Service/Commission;  Unknown;9991001;0;1941
5182504;EMANUEL;;;;;;6,99;7,070;6,990;1955-06;0;9AA2163;;Yugoslavia;15;1955-06;3,33;0;  Unknown;9991001;;2,461;240;Sulzer Bros Ltd - Switzerland;6;Sulzer;6TD24;400;2;Oil;1;400;Croatia;14,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Orsab doo;5383153;306;1954-03;0,000;2012-08-02;1954-09;37,600;238240000;Orsab doo;5383153;1953-12;Oil Engine(s), Direct Drive;0;Orsab doo;5383153;0;;;0;12,25;General Cargo/Passenger Ship;;Brodosplit;YUG007054;Orsab doo;5383153;In Service/Commission;  Unknown;9991001;0;1955
5200021;KYSTEN;;;;;;6,38;6,430;6,380;1909-03;0;LEIG;;Norway;384;1909-00;4,69;0;  Unknown;9991001;;3,048;0;AS Trondhjems Mek Verksted - Norway;;;;0;;Reciprocatng;1;;Norway;28,50;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;Jubileumsskibet AS;0418102;377;;0,000;2017-05-02;;45,120;257200500;Jubileumsskibet AS;0418102;1906-01;Steam Recip(s), Direct Drive;0;Jubileumsskibet AS;0418102;0;;;0;10,00;General Cargo/Passenger Ship;;Trondhjems Mekaniske Verksted;NOR424063;Jubileumsskibet AS;0418102;In Service/Commission;  Unknown;9991001;0;1909
5201623;LADY ESME;;;;;;6,41;6,560;6,410;1961-11;0;;;United Kingdom;79;1961-11;2,9;0;  Unknown;9991001;;1,658;0;IVECO AIFO S.p.A. - Pregnana Milanese;6;Iveco Aifo;;0;4;Oil;2;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;159;;0,000;2016-02-29;;31,800;;Rptd Sold Undisclosed Interest;9991942;1959-11;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;12,00;General Cargo/Passenger Ship;;Philip;GBI070018;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1961
5201726;LADY NORTHCOTE;;;;;;8,82;8,870;8,820;1937-06;0;8RAC;;United Kingdom;295;1937-06;0;0;  Unknown;9991001;;2,350;222;Blackstone & Co. Ltd. - Stamford;5;Blackstone;ESL5M;292;4;Oil;2;;Guyana;4,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Guyana Govt;0042444;303;;0,000;2012-10-02;;40,260;;Guyana Govt;0042444;1935-06;Oil Engine(s), Geared Drive;0;Guyana Govt Harbours;0550800;0;;;0;10,25;General Cargo/Passenger Ship;;Ferguson Bros Port Glasgow Ltd;GBI036121;Guyana Govt Harbours;0550800;In Service/Commission;  Unknown;9991001;0;1937
5201738;LADY ROSE;;;;;;6,43;6,430;0,000;1937-05;0;CYCY;;United Kingdom;82;1937-05;0;0;  Unknown;9991001;;1,836;0;Caterpillar Tractor Co - USA;;Caterpillar;;0;4;Oil;1;;Canada;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;199;;0,000;2016-02-29;;32,210;;Alberni Marine;0035867;1935-05;Oil Engine(s), Geared Drive;0;Alberni Marine;0035867;0;;;0;11,50;General Cargo/Passenger Ship;;Inglis Glasgow;GBI057025;Alberni Marine;0035867;In Service/Commission;  Unknown;9991001;0;1937
5226221;GAMLE MAROY;;;;;;6,90;6,960;6,900;1959-00;0;JXDV;;Norway;82;1959-03;3,46;0;  Unknown;9991001;;2,515;280;Wichmann Motorfabrikk AS - Norway;5;Wichmann;5ACA;420;2;Oil;1;;Norway;10,00;0,00;0,00;2,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;199;1958-09;0,000;2018-04-03;;32,360;257484500;Gamle Maroy AS;5843677;1958-03;Oil Engine(s), Direct Drive;0;Gamle Maroy AS;5843677;0;;;0;11,25;General Cargo/Passenger Ship;;Kaarbos Mekaniske Verksted AS;NOR057028;Gamle Maroy AS;5843677;In Service/Commission;  Unknown;9991001;0;1959
5242641;MOTALA EXPRESS;;;;;;6,63;6,680;6,630;1895-08;0;SFOD;;Sweden;102;1895-08;0;0;  Unknown;9991001;;3,048;0;AB Jonkopings Motorfabrik - Sweden;;;;0;;Reciprocatng;1;;Sweden;0,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;  Unknown;9991001;249;;0,000;2011-08-22;;35,670;265523990;Angfartygs AB Stockholms;5626913;1893-08;Steam Recip(s), Direct Drive;0;Angfartygs AB Stockholms;5626913;0;;;0;12,00;General Cargo/Passenger Ship;;Jonkopings;SWD054048;Angfartygs AB Stockholms;5626913;In Service/Commission;  Unknown;9991001;0;1895
5246269;GEORICH;;;;;;9,30;9,350;9,300;1961-00;0;DUHA7;;Japan;770;1961-00;4,12;0;  Unknown;9991001;;2,998;430;Niigata Engineering Co Ltd - Japan;8;Niigata;M8F43AHS;540;4;Oil;1;;Philippines;23,00;0,00;0,00;6,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;9991001;694;;0,000;2014-07-23;;56,390;;George & Peter Lines Inc;0349431;1959-00;Oil Engine(s), Direct Drive;0;George & Peter Lines Inc;0349431;0;;;0;16,00;General Cargo/Passenger Ship;;Niigata Engineering - Niigata;JPN026041;George & Peter Lines Inc;0349431;In Service/Commission;  Unknown;9991001;0;1961
5255777;NORDSTJERNEN;Volvo Penta;Volvo Penta;TAMD74A;4;258;12,60;12,650;12,600;1956-02;75;LATU;VL;Germany, Federal Republic Of;656;1956-02;7,17;0;  Unknown;9991001;20201130;4,509;320;MaK Motoren GmbH & Co. KG - Kiel;8;MaK;8M453AK;420;4;Oil;1;600;Norway;144,50;0,00;0,00;10,00;Distillate Fuel;Not Applicable;0;Wieco AS;5985639;2191;1955-03;0,000;2018-11-22;1955-10;88,780;257276000;Hurtigruten AS;0383336;1955-01;Oil Engine(s), Geared Drive;640;Nordstjernen AS;5709234;0;;;0;15,50;General Cargo/Passenger Ship;;Blohm & Voss Ag;GFR004057;Hurtigruten AS;0383336;In Service/Commission;Vestland Marine Sp z oo;5007032;0;1956
5261350;TIJAT;;;;;;7,01;7,070;7,010;1955-05;0;9A2167;CS;Yugoslavia;15;1955-05;3,31;0;Jadrolinija;0099721;;2,413;240;Sulzer Bros Ltd - Switzerland;6;Sulzer;6TD24;400;2;Oil;1;400;Croatia;14,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Jadrolinija;0099721;191;;0,000;2018-02-06;;37,470;238115540;Jadrolinija;0099721;1953-05;Oil Engine(s), Direct Drive;0;Jadrolinija;0099721;0;;;0;12,50;General Cargo/Passenger Ship;;Brodosplit;YUG007054;Jadrolinija;0099721;In Service/Commission;Jadrolinija;0099721;0;1955
5262146;OLDENBURG;Perkins;Perkins;4.236M;4;20;7,82;7,830;7,820;1958-00;0;GFTN;VL;Germany, Federal Republic Of;72;1958-00;2,9;307;  Unknown;9991001;20171203;1,650;159;Cummins Engine Co Ltd - United Kingdom;6;Cummins;KT-19-M;159;4;Oil;2;1800;United Kingdom;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Lundy Co Ltd;0009711;295;;0,000;2017-11-24;;43,570;234990000;Lundy Co Ltd;0009711;1956-00;Oil Engine(s), Geared Drive;0;Lundy Co Ltd;0009711;0;;;66;11,50;General Cargo/Passenger Ship;;Rolandwerft Bremen;GFR039021;Lundy Co Ltd;0009711;In Service/Commission;Lundy Co Ltd;0009711;0;1958
5273664;PEN-EV-VRO;;;;;;6,48;6,530;6,480;1934-00;0;;;Belgium;87;1934-00;0;0;  Unknown;9991001;;2,312;220;A/S Burmeister & Wain's Maskin- og Skibsbyggeri - Denmark;4;B&W;4-22VF-37;370;2;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;120;;0,000;2011-06-16;;28,260;;Rptd Sold Undisclosed Interest;9991942;1932-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;11,00;General Cargo/Passenger Ship;;Boel;BLG001014;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1934
5284974;DON MARTIN 5;;;;;;9,45;9,710;9,450;1962-05;0;DUH2198;;Hong Kong, China;188;1962-05;3,97;0;  Unknown;9991001;;3,226;310;Alpha Diesel A/S - Denmark;8;Alpha;498R;490;2;Oil;2;310;Philippines;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;FJ Palacio Lines Inc;0913475;492;1961-09;0,000;2013-01-29;1962-03;61,730;;FJ Palacio Lines Inc;0913475;1961-06;Oil Engine(s), Direct Drive;0;FJ Palacio Lines Inc;0913475;0;;;0;13,00;General Cargo/Passenger Ship;;Hong Kong & Whampoa Dock;HKG008017;FJ Palacio Lines Inc;0913475;In Service/Commission;  Unknown;9991001;0;1962
5289247;SJOKURS;Scania;Scania;DSI11 55 M22T;;0;12,60;12,650;12,600;1956-06;0;LAVN;VL;Germany, Federal Republic Of;579;1956-07;7,17;0;Stiftelsen Sorlandets Maritime;0402053;20191130;4,511;520;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;10;MAN;G10V52/74;740;4;Oil;1;;Norway;127,00;0,00;0,00;12,00;Residual Fuel;Not Applicable;0;Stiftelsen Sorlandets Maritime;0402053;2191;;0,000;2018-11-22;;81,260;258321000;Stiftelsen Sorlandets Maritime;0402053;1953-06;Oil Engine(s), Direct Drive;0;Stiftelsen Sorlandets Maritime;0402053;0;;;99;16,00;General Cargo/Passenger Ship;;Blohm & Voss Ag;GFR004057;Stiftelsen Sorlandets Maritime;0402053;In Service/Commission;Stiftelsen Sorlandets Maritime;0402053;0;1956
5292440;REINE;;;;;;6,76;6,810;6,760;1949-00;0;LGUW;;Norway;0;1963-00;0;0;  Unknown;9991001;;2,871;159;Cummins Engine Co Inc - USA;6;Cummins;KT-19-M;159;4;Oil;1;1800;Norway;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Maan Sjofart AS;1701649;176;;0,000;2017-05-22;;28,470;;Maan Sjofart AS;1701649;1947-00;Oil Engine(s), Geared Drive;0;Maan Sjofart AS;1701649;0;;;0;9,50;General Cargo/Passenger Ship;;Moen E & Son;NOR162022;Maan Sjofart AS;1701649;In Service/Commission;  Unknown;9991001;0;1949
5321124;SEUTE DEERN;;;;;;10,04;10,060;10,040;1961-00;0;;;Germany, Federal Republic Of;392;1979-00;3,38;0;  Unknown;9991001;;2,400;240;Motoren Werke Mannheim AG (MWM) - Mannheim;6;Deutz;SBV6M628;280;4;Oil;2;900;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Cassen Eils Reederei GmbH & Co;0272371;825;;0,000;2016-08-24;;64,170;;Cassen Eils Reederei GmbH & Co;0272371;1958-01;Oil Engine(s), Geared Drive;0;Cassen Eils Reederei GmbH & Co;0272371;0;;;0;15,50;General Cargo/Passenger Ship;;Rheinstahl Nordseewerke;GFR037048;Cassen Eils Reederei GmbH & Co;0272371;In Service/Commission;Cassen Eils Reederei GmbH & Co;0272371;0;1961
5331428;GAMLE SKOGOY;;;;;;8,06;8,110;8,060;1953-00;0;LDBY;;Norway;102;1953-00;5,44;0;  Unknown;9991001;;0,000;340;Nydqvist & Holm AB - Sweden;6;Polar;M46M;570;2;Oil;1;;Norway;57,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Skogoys Venner;5683280;1370;;0,000;2014-12-12;;50,220;;Skogoys Venner;5683280;1951-00;Oil Engine(s), Direct Drive;0;Skogoys Venner;5683280;0;;;0;14,00;General Cargo/Passenger Ship;;Drammen Slip & Verksted;NOR007013;Skogoys Venner;5683280;In Casualty Or Repairing;  Unknown;9991001;0;1953
5331571;GAMLE SKUDENES;;;;;;6,71;6,840;6,710;1957-00;0;LNJT;;Norway;96;1957-03;3,51;0;  Unknown;9991001;;0,000;250;AS Bergens Mek Verksteder - Norway;8;Normo;RTG-8;360;4;Oil;1;;Norway;5,00;0,00;0,00;2,00;Distillate Fuel;Not Applicable;0;Maeland Shipping;1173055;231;1956-05;0,000;2018-05-24;1956-07;37,800;257069600;M Storesund Rederi AS;1565791;1956-03;Oil Engine(s), Direct Drive;0;M Storesund Rederi AS;1565791;0;;;0;11,00;General Cargo/Passenger Ship;;Lothe Brodrene AS;NOR016011;M Storesund Rederi AS;1565791;In Service/Commission;  Unknown;9991001;0;1957
5338634;RIO CHAGRES;;;;;;9,76;9,810;9,760;1944-06;0;HP2102;;United States Of America;0;1944-06;4,37;0;  Unknown;9991001;;3,061;222;General Motors Corp - USA;6;General Motors;6-278A;267;2;Oil;2;;Panama;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;598;;0,000;2016-09-15;;50,300;;Icaza de Granda;0343021;1942-06;Oil Engine(s), Direct Drive;0;Icaza de Granda;0343021;0;;;0;0,00;General Cargo/Passenger Ship;;Wheeler Whitestone;USA299023;Icaza de Granda;0343021;In Service/Commission;  Unknown;9991001;0;1944
5341564;STORD I;;;;;;7,30;7,300;0,000;1913-04;0;LEYT;;Norway;267;1913-04;3,77;0;  Unknown;9991001;;2,700;0; - United Kingdom ;;;;0;;Reciprocatng;1;;Norway;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Stord I Stiftelsen;5333117;469;;0,000;2014-11-25;;47,490;257786980;Stord I Stiftelsen;5333117;1911-04;Steam Recip(s), Direct Drive;0;Stord I Stiftelsen;5333117;0;;;0;0,00;General Cargo/Passenger Ship;;Laxevaags Maskin- & Jernskibs-;NOR072050;Stord I Stiftelsen;5333117;In Service/Commission;  Unknown;9991001;0;1913
5342518;STRONSTAD;;;;;;6,79;6,810;6,790;1955-00;0;LGCV;;Norway;68;1955-02;3,23;0;  Unknown;9991001;;2,439;220;AS Bergens Mek Verksteder - Norway;5;Normo;;320;4;Oil;1;;Norway;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Arctic Explorer AS;5893020;165;;0,000;2017-05-05;1954-11;28,910;257318500;Arctic Explorer AS;5893020;1953-00;Oil Engine(s), Direct Drive;0;Arctic Explorer AS;5893020;0;;;0;9,50;General Cargo/Passenger Ship;;Hoivolds P Mekaniske Verksted;NOR052023;Arctic Explorer AS;5893020;In Service/Commission;Arctic Explorer AS;5893020;0;1955
5351818;BERGSUND;;;;;;6,10;6,150;6,100;1956-00;0;SIVP;;Norway;0;1956-09;3,26;0;  Unknown;9991001;;2,464;137;Caterpillar Tractor Co - USA;6;Caterpillar;D343TA;165;4;Oil;1;;Sweden;10,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Bergsund Rederi AB;6005382;132;;0,000;2017-09-12;;27,490;265738430;Bergsund Rederi AB;6005382;1954-00;Oil Engine(s), Direct Drive;0;Bergsund Rederi AB;6005382;0;;;0;10,50;General Cargo/Passenger Ship;;Lindstols Skips- & Batbyggeri;NOR064012;Bergsund Rederi AB;6005382;In Service/Commission;  Unknown;9991001;0;1956
5353983;PACIFIC AURORA;;;;;;11,57;11,840;11,570;1962-07;12;;;Canada;363;1962-07;6,38;1320;  Unknown;9991001;;3,830;207;Canadian Locomotive Co Ltd - Canada;8;Fairbanks, Morse;8-38D8-1/8;254;2;Oil;2;;Unknown;85,00;0,00;0,00;8,50;Distillate Fuel;Not Applicable;0;Greystone Marine Holdings;5901480;1183;1961-11;23,240;2018-12-12;1962-05;57,410;;Greystone Marine Holdings;5901480;1961-00;Oil Engine(s), Geared Drive;0;Greystone Marine Holdings;5901480;0;;;0;13,00;General Cargo/Passenger Ship;;Collingwood Shipyards Ltd;CAN107057;Greystone Marine Holdings;5901480;In Service/Commission;  Unknown;9991001;0;1962
5354731;TERIGAS 1;;;;;;6,99;7,010;6,990;1959-04;0;YB4399;;Indonesia;254;1959-04;2,8;0;  Unknown;9991001;;2,337;270;Kloeckner-Humboldt-Deutz AG - West Germany;6;Deutz;RV6M536;360;4;Oil;1;;Indonesia;12,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;9991001;327;1958-01;0,000;2016-04-18;1958-11;40,290;;Anugerah Terigas Bahari;5221636;1957-04;Oil Engine(s), Direct Drive;0;Anugerah Terigas Bahari;5221636;0;;;0;12,00;General Cargo/Passenger Ship;;Pakin;IDA030047;Anugerah Terigas Bahari;5221636;In Service/Commission;Anugerah Terigas Bahari;5221636;0;1959
