IMO/LR/IHS No.;Name of Ship;Aux. Engine Builder;Aux. Engine Design;Aux. Engine Model;Aux. Engine Stroke Type;Aux. Engine Total KW;Breadth;Breadth Extreme;Breadth Moulded;Built;Cabins;Callsign;Class;Country of Build;Deadweight;Delivery Date;Depth;Displacement;DOC Company;DOC Company Code;Docking Survey;Draught;Engine Bore;Engine Builder;Engine Cylinders;Engine Design;Engine Model;Engine Stroke;Engine Stroke Type;Engine Type;Engines Number;Engines RPM;Flag;Fuel Capacity 1;Fuel Capacity 2;Fuel Consumption Main Engines;Fuel Consumption Total;Fuel Type 1;Fuel Type 2;Gas Capacity;Group Owner;Group Owner Control;GT;Keel Laid;Keel To Mast Height;Last Update;Launch Date;Length;MMSI;Operator;Operator Code;Order Date;Propulsion Type;Reefer Points;Registered Owner;Registered Owner Code;RORO Lanes Number;Sale Date;Sale Price (US$);Segregated Ballast Capacity;Service Speed;Ship Type;Ship Type Group;Shipbuilder;Shipbuilder Code;Shipmanager;Shipmanager Code;Status;Technical Manager;Technical Manager Code;TEU;Year
2755922;YELLOW PIKE;;;;;;5,50;0,000;5,500;1994-06;0;DUL6380;;Norway;0;1966-00;3,837;0;  Unknown;9991001;;3,188;280;Wichmann Motorfabrikk AS - Norway;;;;0;;Reciprocatng;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;191;;0,000;2018-10-19;;32,670;;OS Well Boats Ltd;5089879;1958-00;Oil Engine(s), Direct Drive;0;OS Well Boats Ltd;5089879;0;;;0;0,00;Fish Carrier;;Lindstols Skips- & Batbyggeri;NOR064012;Sleneset Aqua Service AS;6046735;In Service/Commission;  Unknown;9991001;0;1955
5009673;ODDOEY;;;;;;6,68;6,710;6,680;1955-00;0;LKPP;;Netherlands;783;1973-00;6,15;1683;Vega JSC;1683173;;3,960;360;"Zavod ""Dvigatel Revolyutsii"" - Nizhniy Novgorod";;;;0;;Reciprocatng;1;;Iceland;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;499;1953-12;0,000;2017-04-19;1954-12;55,320;;Hemnestral Ltd;5699431;1960-00;Oil Engine(s), Direct Drive;0;Hemnestral Ltd;5699431;0;;;0;0,00;Fish Carrier;;Brattvag & Johansen;NOR036018;OS Well Boats Ltd;5089879;In Service/Commission;OS Well Boats Ltd;5089879;0;1960
5010517;BLUE AGAIN II;;;;;;8,41;8,510;8,410;1955-02;0;HP9450;;Germany, Federal Republic Of;610;1951-00;3,23;0;  Unknown;9991001;;3,100;285;Maschinenbau Augsburg-Nuernberg (MAN) - Augsburg;;;;0;;Reciprocatng;1;;Iceland;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;210;;0,000;2017-08-14;;35,030;;Hvalur hf;0222919;1943-01;Steam Recip(s), Direct Drive;0;Hvalur hf;0222919;0;;;0;0,00;Fish Carrier;;Tregoning;USAF92050;Ermine LLC;5936428;In Service/Commission;Ermine LLC;5936428;0;1943
5030476;BRUDANES;;;;;;6,71;6,740;6,710;1960-00;0;EI7439;;United States Of America;0;1943-00;2,04;0;  Unknown;9991001;;0,000;0;Superior Engine Co. - Springfield, Oh;;;;0;;Reciprocatng;1;;Iceland;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Vega JSC;Russia;984;;0,000;2017-01-27;;68,640;;Japan Pacific S de RL;1874418;1958-00;Oil Engine(s), Direct Drive;0;Japan Pacific S de RL;1874418;0;;;0;0,00;Fishery Patrol Vessel;;Hall Aberdeen;GBI044027;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1956
5102798;ZODIAK;;;;;;10,20;10,220;10,200;1961-07;0;UACN;;United Kingdom;0;1956-03;4,88;0;  Unknown;9991001;;4,319;0;A. Hall & Co. Ltd. - Aberdeen;;;;0;Y;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Ermine LLC;United States Of America;106;;0,000;2016-08-04;;24,390;;Rptd Sold Undisclosed Interest;9991942;1957-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Seal Catcher;;Liaaen AM Skipsverft og MV;NOR063030;Royal Greenland AS;1897021;In Service/Commission;Besi AS;5732372;0;1960
5104368;ENGIN;;;;;;6,82;6,840;6,820;1951-00;0;TCAS4;;United States Of America;2667;1990-00;5,19;0;  Unknown;9991001;;4,846;432;Enterprise Engineering & Machinery Co - USA;;Caterpillar;;330;;Oil;1;;Trinidad & Tobago;0,00;0,00;0,00;0,00;Residual Fuel;Not Applicable;0;  Unknown;;831;1954-06;0,000;2012-08-02;1955-06;61,800;;Neil & Ram Investments Ltd;4227204;1950-02;Oil Engine(s), Geared Drive;0;Neil & Ram Investments Ltd;4227204;0;;;0;0,00;Whale Catcher;;Smith's Dock S.Bnk;GBI081051;Hvalur hf;0222919;Laid-Up;  Unknown;9991001;0;1946
5105659;ERMINE;;;;;;7,52;7,570;7,520;1943-00;0;WDI8288;;Norway;0;1962-12;2,95;0;  Unknown;9991001;;0,000;159;Caterpillar Tractor Co - USA;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Riverine Holding LLC;United States Of America;4235;;0,000;2016-05-16;;110,270;;IRD;0207466;1949-00;Oil Engine(s), Geared Drive;0;IRD;0207466;0;;;0;0,00;Whale Catcher;;Smith's Dock S.Bnk;GBI081051;Hvalur hf;0222919;Laid-Up;  Unknown;9991001;0;1945
5110939;EXPLORER;;;;;;9,76;9,990;9,760;1956-03;0;;;United Kingdom;0;1946-09;4,91;0;  Unknown;9991001;;4,280;0;Smith's Dock Co. Ltd. - Middlesbrough;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Barents AS;Norway;499;;0,000;2018-10-16;;47,450;;EBJ;1966355;1958-00;Oil Engine(s), Direct Drive;0;EBJ;1966355;0;;;0;0,00;Whale Catcher;;Kaldnes Mekaniske Verksted AS;NOR013025;Hvalur hf;0222919;In Service/Commission;Hvalur hf;0222919;0;1948
5116725;RIVERINE ENTERPRISE;;;;;;15,85;15,930;15,850;1960-05;0;WDH6647;;United Kingdom;0;1945-12;4,91;0;  Unknown;9991001;;4,401;0;Smith's Dock Co. Ltd. - Middlesbrough;;Waukesha;;0;4;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Sea Lion Fisheries LLC;United States Of America;162;;0,000;2016-02-29;;24,690;;Serene Zone;1591015;1964-06;Oil Engine(s), Electric Drive;0;Serene Zone;1591015;0;;;0;0,00;Fish Factory Ship;;Maritime Shipyards Seattle;USA337021;Sea Lion Fisheries LLC;5881101;In Service/Commission;Sea Lion Fisheries LLC;5881101;0;1946
5142970;MANIITSOQ;Mitsubishi;Mitsubishi;S6R2-MPTKF;;0;9,15;9,170;9,150;1960-02;0;LAIJ;;Japan;490;1961-09;4,3;0;  Unknown;9991001;;3,350;370;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;;;;0;Y;Oil;2;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Warren KR;United States Of America;129;;0,000;2016-09-19;;24,450;;Rptd Sold Undisclosed Interest;9991942;1964-03;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fish Factory Ship;;Western Boat Tacoma;USA190027;Warren KR;5942948;In Service/Commission;Warren KR;5942948;0;1939
5147487;HEMNESTRAL;;;;;;6,71;6,740;6,710;1962-00;0;ZMWX;;Japan;568;1960-00;4,25;0;  Unknown;9991001;;3,745;370;Niigata Engineering Co Ltd - Japan;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;113;;0,000;2018-10-12;;25,610;;Rptd Sold Undisclosed Interest;9991942;1963-10;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fish Factory Ship;;Scarr Hessle;GBI032029;Neil & Ram Investments Ltd;4227204;In Service/Commission;Neil & Ram Investments Ltd;4227204;0;1952
5157327;HVALUR 6;;;;;;8,39;8,410;8,390;1946-09;0;TFMG;;United Kingdom;0;1962-01;3,2;0;  Unknown;9991001;;0,000;165;Bergius Co. Ltd. - Glasgow;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;France Govt;France;110;;0,000;2012-10-04;;22,510;;Ocean Fisheries Ltd;0048664;1964-00;Oil Engine(s), Direct Drive;0;Ocean Fisheries Ltd;0048664;0;;;0;0,00;Pearl Shells Carrier;;Carrington Slipways Pty Ltd;AST003011;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1964
5157339;HVALUR 7;;;;;;8,39;8,410;8,390;1945-12;0;TFJK;;Japan;738;1959-09;4,3;0;  Unknown;9991001;;3,790;400;Akasaka Tekkosho KK (Akasaka Diesel Ltd) - Japan;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;119;;0,000;2016-07-12;;28,300;;Provider Fisheries Ltd;5702064;1964-12;Oil Engine(s), Direct Drive;0;Provider Fisheries Ltd;5702064;0;;;0;0,00;Fishery Research Vessel;;Mestrina Astilleros SA;ARG010018;Argentina Govt Min Comercio;0942431;In Service/Commission;Argentina Govt Min Comercio;0942431;0;1964
5157341;HVALUR 8;;;;;;8,84;8,870;8,840;1948-00;0;TFDV;;Norway;767;1942-12;5,5;0;  Unknown;9991001;;0,000;280;Wichmann Motorfabrikk AS - Norway;;Matsui;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;769;;0,000;2018-08-13;;54,110;;RD Fishing Industry Inc;5112602;1964-00;Oil Engine(s), Direct Drive;0;RD Fishing Industry Inc;5112602;0;;;0;0,00;Fish Farm Support Vessel;;Davie GT & Sons Ltd;CAN113053;Mic Mic Empresarios;5672121;In Service/Commission;Mic Mic Empresarios;5672121;0;1964
5169617;KVITUNGEN;Scania;Scania;DS1150M20;;0;7,50;7,520;7,500;1958-02;0;LGPZ;;Germany (Pre-1949);0;1948-00;3,26;0;  Unknown;9991001;;0,000;220;AS Bergens Mek Verksteder - Norway;;Non-Propelled;;0;;;0;;Faeroe Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;144;1963-12;0,000;2016-09-12;1964-06;32,160;;Evermast Capital;1390208;1964-00;Oil Engine(s), Direct Drive;0;Evermast Capital;1390208;0;;;0;0,00;Fish Carrier;;Nagasaki;JPN146013;Evermast Capital;1390208;In Service/Commission;Evermast Capital;1390208;0;1966
5177303;AFKO 105;;;;;;8,81;8,840;8,810;1961-09;0;9GPC;;United Kingdom;0;1948-00;4,27;0;  Unknown;9991001;;0,000;400;Kloeckner-Humboldt-Deutz AG - West Germany;;;;0;Y;Oil;1;;Philippines;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Argentina Govt;Argentina;230;1962-06;0,000;2015-04-10;1964-09;37,010;;Evermast Capital;1390208;1964-00;Oil Engine(s), Direct Drive;0;Evermast Capital;1390208;0;;;0;0,00;Fish Carrier;;Nagasaki;JPN146013;Evermast Capital;1390208;In Service/Commission;Evermast Capital;1390208;0;1966
5179674;FOREVER;;;;;;8,82;8,870;8,820;1960-00;0;;;United States Of America;4521;1938-00;6,25;0;  Unknown;9991001;;5,138;405;Nordberg Manufacturing Co - USA;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;311;1964-09;0,000;2016-07-20;1964-10;39,300;;Inter Ocean Line;1406076;1964-00;Oil Engine(s), Direct Drive;0;Inter Ocean Line;1406076;0;;;0;0,00;Fish Carrier;;Nagasaki;JPN146013;Inter Ocean Line;1406076;In Service/Commission;Inter Ocean Line;1406076;0;1966
5186457;KIARA;;;;;;5,80;5,970;5,800;1962-01;0;;;Norway;132;1914-00;3,15;0;  Unknown;9991001;;2,585;108;General Motors-Detroit Diesel Allison Divn - USA;;;;0;Y;Oil;1;;United States Of America;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;196;1966-12;0,000;2016-02-29;;36,780;;Arno Inc;5931798;1963-04;Oil Engine(s), Geared Drive;0;Arno Inc;5931798;0;;;0;0,00;Fish Carrier;;Izutsu;JPN097018;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1967
5195355;O YANG No. 222;;;;;;8,79;8,840;8,790;1959-00;0;;;United States Of America;90;1946-00;0;0;  Unknown;9991001;;0,000;0;Unknown;;Daihatsu;;0;4;Oil;1;;Philippines;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Superport Marine Services Ltd;Canada;322;1967-04;0,000;2014-11-11;1967-06;35,970;;Rptd Sold Undisclosed Interest;9991942;1954-03;Steam Recip(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fish Carrier;;Fukuoka Shipbuilding - Fukuoka;JPN066013;Frabelle Fishing Corp;0577861;In Service/Commission;Frabelle Fishing Corp;0577861;0;1967
5262263;TONNY;;;;;;7,68;7,730;7,680;1942-12;0;LLKH;;Japan;0;1953-00;0;0;  Unknown;9991001;;0,000;350;Niigata Tekkosho - Japan;;Niigata;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Frabelle Fishing Corp;Philippines;238;1967-03;0,000;2016-02-29;1967-05;41,000;;Rptd Sold Undisclosed Interest;9991942;1963-09;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fishery Research Vessel;;Narasaki Zosen KK;JPN153011;Aramayo;1308740;In Service/Commission;  Unknown;9991001;0;1968
5272684;RONNER;;;;;;6,35;6,410;6,350;1948-00;0;LAKM;;Norway;0;1948-00;0;0;  Unknown;9991001;;0,000;280;Wichmann Motorfabrikk AS - Norway;;Mitsubishi;;0;;Oil;1;390;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;ALIMAR;Chile;596;;0,000;2017-08-14;;48,550;;Argentina Govt Min Comercio;0942431;1962-00;Oil Engine(s), Direct Drive;0;INIDEP;0655955;0;;;0;0,00;Fish Carrier;;Miho Shimizu;JPN138015;Sirichai Fisheries Co Ltd;1195978;In Service/Commission;  Unknown;9991001;0;1968
5280655;POLAR STAR;;;;;;7,95;0,000;7,950;1948-07;0;LNMJ;;United States Of America;71;1939-00;0;0;  Unknown;9991001;;0,000;290;Atlas Imperial Diesel Engine Co - USA;;Non-Propelled;;;;;0;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Namibian Fishing Industries;Namibia;382;;0,000;2014-09-12;;45,520;;Rptd Sold Undisclosed Interest;9991942;1965-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fishery Patrol Vessel;;Hall, Russell;GBI045027;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1969
5290911;INDEPENDENCE;;;;;;15,09;15,140;15,090;1938-00;0;WRJG;;Australia;94;1964-06;2,9;0;  Unknown;9991001;;2,680;159;Caterpillar Tractor Co - USA;;Yanmar;;0;4;Oil;1;;Japan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Canada Govt;Canada;754;;0,000;2018-12-03;;54,690;;Aramayo;1308740;1966-00;Oil Engine(s), Geared Drive;0;Aramayo;1308740;0;;;0;0,00;Seal Catcher;;France-Gironde - Bordeaux;FRA004051;Namibian Fishing Industries;0778020;In Service/Commission;  Unknown;9991001;0;1968
5298511;EPO;;;;;;5,80;5,820;5,800;1914-00;0;LHDR;;Argentina;277;1980-00;3,99;0;  Unknown;9991001;;0,000;295;Maschinenfabrik Buckau R. Wolf AG Werk Kiel - Kiel;;Chinese Std. Type;;0;;Oil;1;;Philippines;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;219;;0,000;2011-10-07;;40,310;;Sirichai Fisheries Co Ltd;1195978;1966-00;Oil Engine(s), Direct Drive;0;S Overseas Marine;1573040;0;;;0;0,00;Fishery Patrol Vessel;;Usuki Iron Works - Usuki;JPN038107;Eastern Shipping Lines Inc;0341780;In Service/Commission;  Unknown;9991001;0;1968
5316155;SEA LION;;;;;;7,93;7,930;0,000;1946-00;0;WDF4650;;Canada;203;1964-12;4,35;0;  Unknown;9991001;;0,000;320;Kloeckner-Humboldt-Deutz AG - West Germany;;B&W;;0;;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Sirichai Fisheries Co Ltd;Thailand;580;;0,000;2016-02-29;;52,840;;Rptd Sold Undisclosed Interest;9991942;1966-04;Oil Engine(s), Geared Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fish Carrier;;Yamanishi Shipbuilding Co Ltd;JPN039019;BHD Co Ltd;5441774;In Service/Commission;BHD Co Ltd;5441774;0;1969
5318610;WAKABA MARU No. 16;;;;;;6,71;6,710;0,000;1953-00;0;;;Germany, Federal Republic Of;170;1965-03;6,81;0;  Unknown;9991001;;5,560;270;Kloeckner-Humboldt-Deutz AG - West Germany;;;;0;Y;Oil;1;;Korea, South;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;1597;;0,000;2010-07-23;;69,620;;Galstyan A R;5092701;1955-00;Oil Engine(s), Direct Drive;0;Galstyan A R;5092701;0;;;0;0,00;Fish Carrier;;American Marine New Orlea;USA024010;Highland Light Seafoods LLC;1961531;In Service/Commission;Highland Light Seafoods LLC;1961531;0;1968
5319781;SELUNGEN;;;;;;6,76;6,760;0,000;1948-01;0;LNAI;;Norway;437;1965-05;4,6;0;  Unknown;9991001;;4,020;220;Kloeckner-Humboldt-Deutz AG - West Germany;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;216;;0,000;2018-10-26;;38,490;;Halong Fishery;0693751;1956-00;Oil Engine(s), Direct Drive;0;Halong Fishery;0693751;0;;;0;0,00;Fishery Research Vessel;;York Bros Trading Pty Ltd;AST019041;Southern Seafoods;1890731;In Service/Commission;Southern Seafoods;1890731;0;1970
5345261;SUNRISE;;;;;;6,76;6,760;0,000;1939-00;0;WDI8115;;South Africa;1199;1965-10;6,56;0;  Unknown;9991001;;3,506;225;B&W Alpha Diesel A/S - Denmark;;Non-Propelled;;0;;;0;;Faeroe Islands;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Vietnam Govt;Vietnam;464;;0,000;2016-11-04;;51,900;;Sila Edinstva Ltd;5251975;1951-11;Oil Engine(s), Direct Drive;0;Sila Edinstva Ltd;5251975;0;;;0;0,00;Fish Carrier;;Vaagland Batbyggeri AS;NOR086019;Frasal SA;4207100;In Service/Commission;  Unknown;9991001;0;1970
5361148;HVALUR 9;Caterpillar;Caterpillar;3304B;4;0;9,02;9,050;9,020;1952-11;0;TFLY;;France;221;1965-00;3,1;0;  Unknown;9991001;;2,609;230;SA Fiat SGM - Torino;;Non-Propelled;;0;;;0;;Faeroe Islands;89,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Sila Edinstva Ltd;Russia;255;;0,000;2017-01-27;;38,490;;Rptd Sold Undisclosed Interest;9991942;1955-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fishery Research Vessel;;Mjellem & Karlsen AS;NOR069012;Triton Shipping AB;1330801;In Service/Commission;Triton Shipping AB;1330801;0;1970
5372939;NEIL;;;;;;6,51;6,560;6,510;1952-02;0;;;Japan;1437;1966-03;5,31;0;  Unknown;9991001;;4,515;350;Mitsui Shipbuilding & Engineering C Ltd - Japan;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;254;;0,000;2018-10-26;;38,500;;Interrybflot OAO-UKE;1940340;1955-06;Oil Engine(s), Direct Drive;0;Interrybflot OAO-UKE;1940340;0;;;0;0,00;Fish Farm Support Vessel;;Sao Jacinto;PTG004019;Gulf Fisheries Ltd;5612389;In Service/Commission;Gulf Fisheries Ltd;5612389;0;1970
5376868;VARUNA;;;;;;6,86;6,890;6,860;1961-00;0;VTLL;;Japan;1440;1966-06;5,31;0;  Unknown;9991001;;4,515;350;Mitsui Shipbuilding & Engineering C Ltd - Japan;;;;0;Y;Oil;1;;Korea, South;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Interrybflot OAO-UKE;Ukraine;236;;0,000;2018-10-26;;39,150;;Abuladze G V;5092626;1950-00;Oil Engine(s), Direct Drive;0;Abuladze G V;5092626;0;;;0;0,00;Fish Factory Ship;;American Marine New Orlea;USA024010;Ocean Explorers Inc;5310432;In Service/Commission;  Unknown;9991001;0;1956
5377252;VAUBAN;;;;;;6,20;6,230;6,200;1951-00;0;;;Norway;1250;1966-00;6,3;0;  Unknown;9991001;;5,322;320;Atlas-MaK Maschinenbau GmbH - Kiel;;;;0;Y;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;255;;0,000;2017-01-27;;38,510;;Novtekhstroy;5121486;1964-11;Oil Engine(s), Electric Drive;0;Novtekhstroy;5121486;0;;;0;0,00;Fish Carrier;;Kanasashi Zosen - Shizuoka;JPN013012;National Fisheries Co Ltd;0047860;In Service/Commission;National Fisheries Co Ltd;0047860;0;1970
5381148;GULLBORGIN;;;;;;6,19;6,230;6,190;1960-00;0;;;Japan;248;1966-00;3,26;0;  Unknown;9991001;;2,845;290;Makita Tekkosho - Japan;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Novtekhstroy;Russia;819;;0,000;2017-01-27;;55,120;;Dasaev UL;5200211;1964-00;Oil Engine(s), Electric Drive;0;Dasaev UL;5200211;0;;;0;0,00;Fish Carrier;;Kanasashi Zosen - Shizuoka;JPN013012;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1971
5404342;VIKING SUR;;;;;;9,76;9,860;9,760;1962-11;0;CXZO;;Japan;248;1966-00;3,26;0;  Unknown;9991001;;2,845;290;Makita Tekkosho - Japan;;;;0;Y;Oil;1;;Korea, South;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;Dasaev UL;Russia;863;;0,000;2017-01-27;;55,120;;Cofradia de Pescadores;1549915;1966-00;Oil Engine(s), Geared Drive;0;Cofradia de Pescadores;1549915;0;;;0;0,00;Fish Carrier;;Sanuki Shipbuilding & Iron Wks;JPN163010;Omega-Dayan Enterprises;5702166;In Service/Commission;  Unknown;9991001;0;1971
5416993;HWA YOUNG No. 33;;;;;;6,89;6,940;6,890;1963-00;0;6MHK;;Japan;248;1966-10;3,26;0;  Unknown;9991001;;2,845;290;Makita Tekkosho - Japan;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;231;;0,000;2013-03-18;;27,510;;Frabelle Fishing Corp;0577861;1966-00;Oil Engine(s), Geared Drive;0;Frabelle Fishing Corp;0577861;0;;;0;0,00;Fish Factory Ship;;American Marine New Orlea;USA024010;SBS Provider LLC;5875828;In Service/Commission;SBS Provider LLC;5875828;0;1965
6413924;OCEAN PHOENIX;;;;;;23,17;0,000;23,170;1964-12;0;KCAK;;United States Of America;590;1967-05;7,93;0;  Unknown;9991001;;5,989;230;General Motors Corp. Electro-Motive Div. - La Grange;;;;0;Y;Oil;1;;Japan;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Frabelle Fishing Corp;Philippines;491;;0,000;2018-01-18;;54,390;;Rptd Sold Undisclosed Interest;9991942;1966-00;Oil Engine(s), Direct Drive;0;Rptd Sold Undisclosed Interest;9991942;0;;;0;0,00;Fish Farm Support Vessel;;Burton Shipyard Port Arth;USA042051;Icicle Seafoods Inc;1326499;In Service/Commission;Icicle Seafoods Inc;1326499;0;1968
6415702;KURI PEARL;;;;;;6,10;6,510;6,100;1964-06;0;;;Japan;254;2009-04;3,87;0;  Unknown;9991001;;0,000;310;Niigata Engineering Co Ltd - Japan;;;;0;Y;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;119;;0,000;2011-10-07;;24,570;;Eastern Shipping Lines Inc;0341780;1966-00;Oil Engine(s), Direct Drive;0;Eastship Fishing;1055315;0;;;0;0,00;Fishery Research Vessel;;Colberg;USA458054;Silverado Area Council;1467435;In Service/Commission;  Unknown;9991001;0;1958
6422523;CAPITAN CANEPA;;;;;;7,35;7,400;7,350;1964-00;0;LW9000;;Japan;1617;1966-11;5,72;0;  Unknown;9991001;;0,000;350;Hitachi Zosen Corp - Japan;;;;0;Y;Oil;1;;Belgium;;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Eastern Shipping Lines Inc;Philippines;220;;0,000;2013-01-18;;43,950;;BHD Co Ltd;5441774;1967-00;Oil Engine(s), Direct Drive;0;BHD Co Ltd;5441774;0;;;0;0,00;Fish Carrier;;Miho Shimizu;JPN138015;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1970
6500313;CABO TINOSO DOS;;;;;;7,93;8,030;7,930;1964-12;0;EAVS;;Norway;224;1967-00;2,87;435;  Unknown;9991001;;2,655;200;Wichmann Motorfabrikk AS - Norway;;Non-Propelled;;0;;;0;;Faeroe Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;  Unknown;;237;;0,000;2016-05-27;;41,310;;Frabelle Fishing Corp;0577861;1965-05;Oil Engine(s), Direct Drive;0;Frabelle Fishing Corp;0577861;0;;;0;0,00;Fish Factory Ship;;Burton Shipyard Port Arth;USA042051;Silver Wave LLC;6072511;In Service/Commission;Silver Wave LLC;6072511;0;1957
6505545;ANJASMARA II;;;;;;9,50;9,530;9,500;1965-03;0;HP7931;;Japan;108;1967-03;3,26;0;  Unknown;9991001;;0,000;325;Nippon Hatsudoki - Japan;;Non-Propelled;;0;;;0;;Faeroe Islands;0,00;0,00;0,00;0,00;Yes, But Type Not Known;Not Applicable;0;Yardarm Knot Inc;United States Of America;195;;0,000;2018-01-18;;50,600;;Namibian Fishing Industries;0778020;1966-00;Oil Engine(s), Direct Drive;0;Namibian Fishing Industries;0778020;0;;;0;0,00;Fish Carrier;;Hollen Skibsverft;NOR053014;Saumon de France;5316799;In Service/Commission;  Unknown;9991001;0;1956
6506484;FAZARA 1;;;;;;10,19;10,220;10,190;1965-00;0;;;Canada;0;1967-08;4,12;0;  Unknown;9991001;;3,353;159;Caterpillar Tractor Co - USA;;Niigata;;0;4;Oil;1;;Unknown;0,00;0,00;0,00;0,00;Distillate Fuel;Not Applicable;0;  Unknown;;183;;0,000;2017-05-23;;28,050;;Southern Seafoods;1890731;1968-07;Oil Engine(s), Geared Drive;0;Southern Seafoods;1890731;0;;;0;0,00;Fishery Research Vessel;;Fabrimet;PER001018;Rptd Sold Undisclosed Interest;9991942;In Service/Commission;  Unknown;9991001;0;1972
